text1,label1,text2,label2
"But, in my experience, most prisoners want to change and we must do what we can to help them.       
",0,"But, in my experience, the majority of prisoners want to change and we must do what we can to help them.     
",1
"All day and all night you can hear the sound of guns, rockets or planes attacking rebels  the sound of war is getting closer to Syrias capital.
",0,"All day and all night you can hear the sound of guns, rockets or planes attacking rebel positions  the sound of war getting closer to Syrias capital.
",1
"That usually becomes clear later from videos that the opposition puts on YouTube.
",0,"That usually becomes clear later from video clips posted by the opposition on YouTube.
",1
"As you can see, everything here is fine but we have to hit the terrorists, these extremists, an army officer said.
",0,"As you can see, everything here is fine but we have to hit the terrorists, these extremists, an army officer announced.
",1
"In the beginning, when there started to be explosions, I used to have nightmares, she said.
",0,"In the beginning, when there started to be explosions, I used to have nightmares, she reflected.
",1
"I live nearby but luckily I wasnt there, says Munir, a university lecturer.
",0,"I live nearby but luckily I wasnt there, recalled Munir, a university lecturer.
",1
"Concrete barriers  often painted in the Syrian flags black, red and white  now protect official buildings, not just the military or defence installations that are obvious targets.
",0,"Concrete blast barriers  often painted in the Syrian flags black, red and white  now protect official buildings, not just the military or defence installations that are obvious targets.
",1
"Only drivers with official permission can use special fast lanes to avoid the wait.
",0,"Only drivers with an official security clearance can use special fast lanes to avoid the wait.
",1
"Others argue that there will probably not be a complete victory for either side and hope for a political solution that comes from abroad.
",0,"Others argue that a complete victory by either side is unlikely and hope for a political solution that comes from abroad.
",1
"But most people here do not expect things to get better.       
",0,"But few people here seem to expect things to get any better.     
",1
"At Addis Ababa airport, visitors see pictures of golden grains, tiny red seeds and a group of men around a giant pancake.
",0,"At Addis Ababa airport, visitors are greeted by pictures of golden grains, tiny red seeds and a group of men around a giant pancake.
",1
"The words say: Teff: the best gluten-free crop!
",0,"The words say: Teff: the ultimate gluten-free crop!
",1
"But it is also the home of teff, a highly nutritious grain that you can now buy in health-food shops and supermarkets in Europe and America.
",0,"But it is also the home of teff, a highly nutritious ancient grain that is now being sold in health-food shops and supermarkets in Europe and America.
",1
"You can use the gluten-free grain instead of wheat flour in anything from bread and pasta to waffles and pizza bases.
",0,"Naturally gluten free, the grain can be used instead of wheat flour in anything from bread and pasta to waffles and pizza bases.
",1
"They make it into flour and use it to make injera, the flatbread that is basic to Ethiopian cooking.
",0,"It is ground into flour and used to make injera, the flatbread that is basic to Ethiopian cooking.
",1
"The grain is also important in many religious and cultural ceremonies.
",0,"The grain is also central to many religious and cultural ceremonies.
",1
